articleLink,imageLink,color
https://www.eater.com/2018/10/11/17963532/whole-foods-raises-minimum-wage-15-dollars-amazon,https://cdn.vox-cdn.com/thumbor/TmV9NBmuSRTWXg6hFcJ3dsi9YbA=/0x0:3000x2000/1200x800/filters:focal(1187x465:1667x945)/cdn.vox-cdn.com/uploads/chorus_image/image/61730903/488633883.jpg.0.jpg,Grey
https://english.manoramaonline.com/business/news/2018/10/12/flipkart-amazon-big-ticket-sale-season.html,https://img.manoramaonline.com/content/dam/mm/en/business/news/images/2018/10/12/flipkart-amazon.jpg,Yellow
http://www.ironman.com/triathlon/news/articles/2018/10/kona-womens-pro-preview.aspx,http://www.ironman.com/~/media/bd2bfadd58d846129643826947ed4d87/1810%20womens%20preview.jpg?w=740&h=370&c=1,Grey
http://www.ironman.com/triathlon/news/articles/2018/10/kona-womens-pro-preview.aspx,http://www.ironman.com/~/media/bd2bfadd58d846129643826947ed4d87/1810%20womens%20preview.jpg?w=740&h=370&c=1,White
https://finance.yahoo.com/news/amazon-adds-wage-hike-worth-222237496.html,https://s.yimg.com/uu/api/res/1.2/e07YCmiuDO_ax0floSqP3w--~B/aD0xMDgwO3c9MTkyMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/gobankingrates_644/b340de14ac99fed92173a0fffa456690,Brown
https://finance.yahoo.com/news/amazon-adds-wage-hike-worth-222237496.html,https://s.yimg.com/uu/api/res/1.2/e07YCmiuDO_ax0floSqP3w--~B/aD0xMDgwO3c9MTkyMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/gobankingrates_644/b340de14ac99fed92173a0fffa456690,Grey
https://www.tennisworldusa.org/tennis/news/UK_Tennis/61523/wimbledon-in-discussions-with-amazon-for-possible-deals-in-the-future/,https://www.tennisworldusa.org/imgb/66230/wimbledon-in-discussions-with-amazon-for-possible-deals-in-the-future.jpg,Black
https://www.yahoo.com/news/usps-proposes-amazon-pay-12-173000498.html,https://s.yimg.com/uu/api/res/1.2/1ADfQcCXtBHrOtVvt7kyeQ--~B/aD0yMjU7dz00MDA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-US/video/video.cnbc2.com/4dafb37dc3057c88d2511d06406e0198,Black
https://www.yahoo.com/news/usps-proposes-amazon-pay-12-173000498.html,https://s.yimg.com/uu/api/res/1.2/1ADfQcCXtBHrOtVvt7kyeQ--~B/aD0yMjU7dz00MDA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-US/video/video.cnbc2.com/4dafb37dc3057c88d2511d06406e0198,White
https://www.yahoo.com/news/usps-proposes-amazon-pay-12-173000498.html,https://s.yimg.com/uu/api/res/1.2/1ADfQcCXtBHrOtVvt7kyeQ--~B/aD0yMjU7dz00MDA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-US/video/video.cnbc2.com/4dafb37dc3057c88d2511d06406e0198,Blue
https://www.carriermanagement.com/news/2018/10/11/185221.htm,https://www.carriermanagement.com/assets/bigstock-Concept-of-hiring-new-vacancy-94506827-300x150.jpg,White
https://www.carriermanagement.com/news/2018/10/11/185221.htm,https://www.carriermanagement.com/assets/bigstock-Concept-of-hiring-new-vacancy-94506827-300x150.jpg,Grey
https://fox4kc.com/2018/10/11/amazon-deliveryman-watches-truck-roll-into-ku-students-car-before-driving-away/,https://localtvwdaf.files.wordpress.com/2018/10/promo363568632.jpg?quality=85&strip=all&w=1200,Green
