articleLink,imageLink,color
https://www.automobilemag.com/news/tailgating-a-football-game-with-a-2018-ford-f-150-lariat-supercrew/,https://st.automobilemag.com/uploads/sites/11/2018/10/2018-Ford-F-150-Lariat-SuperCrew-09.jpg?interpolation=lanczos-none&fit=around%7C660:371,Black
http://www.startribune.com/neighboring-businesses-encouraged-by-ford-site-plans/497065631/,http://stmedia.stimg.co/ows_153929962627809.jpg?h=630&w=1200&fit=crop&bg=999&crop=faces,Grey
http://www.startribune.com/neighboring-businesses-encouraged-by-ford-site-plans/497065631/,http://stmedia.stimg.co/ows_153929962627809.jpg?h=630&w=1200&fit=crop&bg=999&crop=faces,Black
https://spectator.org/trump-tariffs-ford/,https://39uhx2trii4zt1im-zippykid.netdna-ssl.com/wp-content/uploads/2017/03/1024px-Ford_Mustang_Bullitt_Replica_GT_Fastback_1968.jpg,Grey
https://www.ford-trucks.com/articles/new-bronco-awesome/,https://i2.wp.com/www.ford-trucks.com/wp-content/uploads/2018/10/jhglgdzgjzf77b0ugbqr.jpg?resize=800%2C450&ssl=1,Grey
https://www.ford-trucks.com/articles/new-bronco-awesome/,https://i2.wp.com/www.ford-trucks.com/wp-content/uploads/2018/10/jhglgdzgjzf77b0ugbqr.jpg?resize=800%2C450&ssl=1,White
https://www.ford-trucks.com/articles/new-bronco-awesome/,https://i2.wp.com/www.ford-trucks.com/wp-content/uploads/2018/10/jhglgdzgjzf77b0ugbqr.jpg?resize=800%2C450&ssl=1,Black
https://theenterpriseleader.com/2018/10/11/united-capital-management-of-ks-inc-purchases-new-stake-in-ford-motor-f.html,https://www.marketbeat.com/scripts/SECFilingChart.ashx?Prefix=NYSE&Symbol=F,Grey
http://www.testmiles.com/first-drive-2019-ford-edge-st/,https://i1.wp.com/www.testmiles.com/wp-content/uploads/2018/10/dmB3B2IlcBc-2.jpg?fit=1200%2C675,Orange
http://www.testmiles.com/first-drive-2019-ford-edge-st/,https://i1.wp.com/www.testmiles.com/wp-content/uploads/2018/10/dmB3B2IlcBc-2.jpg?fit=1200%2C675,White
http://www.testmiles.com/first-drive-2019-ford-edge-st/,https://i1.wp.com/www.testmiles.com/wp-content/uploads/2018/10/dmB3B2IlcBc-2.jpg?fit=1200%2C675,Grey
https://www.carscoops.com/2018/10/ford-dhls-electric-streetscooter-future-commercial-vans/,https://images.carscoops.com/2018/10/d41c1797-ford-dhl-streetscooter-1-300x163.jpg,Yellow
https://www.carscoops.com/2018/10/ford-dhls-electric-streetscooter-future-commercial-vans/,https://images.carscoops.com/2018/10/d41c1797-ford-dhl-streetscooter-1-300x163.jpg,Grey
http://www.thedrive.com/accelerator/24172/time-to-sell-your-kidney-theres-a-ford-rs200-for-sale-in-oregon,https://s3.amazonaws.com/the-drive-staging/message-editor/1539288213949-fb3.jpg,Black
http://www.thedrive.com/accelerator/24172/time-to-sell-your-kidney-theres-a-ford-rs200-for-sale-in-oregon,https://s3.amazonaws.com/the-drive-staging/message-editor/1539288213949-fb3.jpg,Grey
http://www.thedrive.com/accelerator/24172/time-to-sell-your-kidney-theres-a-ford-rs200-for-sale-in-oregon,https://s3.amazonaws.com/the-drive-staging/message-editor/1539288213949-fb3.jpg,Red
http://video.ajc.com/Me-Too-Founder-Pens-Letter-to-Christine-Blasey-Ford-34182079,http://image.newsinc.com/34182079.sfxl.jpg?resize=600:*,Black
https://www.ford-trucks.com/articles/kanye-west-to-president-trump-ford-needs-the-dopest-designs/,https://i0.wp.com/www.ford-trucks.com/wp-content/uploads/2018/10/Ford-Trucks.com-Ford-Special-Edition-SUVs-at-2018-Texas-Auto-Show-16.jpg?resize=925%2C679&ssl=1,Black
https://www.ford-trucks.com/articles/kanye-west-to-president-trump-ford-needs-the-dopest-designs/,https://i0.wp.com/www.ford-trucks.com/wp-content/uploads/2018/10/Ford-Trucks.com-Ford-Special-Edition-SUVs-at-2018-Texas-Auto-Show-16.jpg?resize=925%2C679&ssl=1,Red
http://www.chicagotribune.com/news/opinion/zorn/ct-perspec-zorn-broaddrick-clinton-ford-kavanaugh-1012-20181011-story.html,http://www.trbimg.com/img-5bbfd227/turbine/ct-perspec-zorn-broaddrick-clinton-ford-kavanaugh-1012-20181011,Black
http://www.chicagotribune.com/news/opinion/zorn/ct-perspec-zorn-broaddrick-clinton-ford-kavanaugh-1012-20181011-story.html,http://www.trbimg.com/img-5bbfd227/turbine/ct-perspec-zorn-broaddrick-clinton-ford-kavanaugh-1012-20181011,Brown
https://beautyandcosmetics.net/beauty/tom-ford-liquid-matte-lip-lacquer-ruby-rush-flame-violet-fatale-fetishist-review,https://www.makeupandbeautyblog.com/wp-content/uploads/2018/10/mac-kajal-crayon-1-560x734.jpg,Black
https://hiconsumption.com/2018/10/2019-hennessey-ford-f-150-heritage-edition/,https://cdn.hiconsumption.com/wp-content/uploads/2018/10/2019-Hennessey-Heritage-Edition-F150-0-Hero0.jpg,Grey
https://hiconsumption.com/2018/10/2019-hennessey-ford-f-150-heritage-edition/,https://cdn.hiconsumption.com/wp-content/uploads/2018/10/2019-Hennessey-Heritage-Edition-F150-0-Hero0.jpg,Black
https://hiconsumption.com/2018/10/2019-hennessey-ford-f-150-heritage-edition/,https://cdn.hiconsumption.com/wp-content/uploads/2018/10/2019-Hennessey-Heritage-Edition-F150-0-Hero0.jpg,Red
https://altdriver.com/crash-burn/ford-mustang-split-in-half/,https://coxaltdriver.files.wordpress.com/2018/10/monster-truck-fail1-e1539185458564.jpg?w=409&h=225&crop=1,Grey
https://www.wnd.com/2018/10/schumer-political-operation-blamed-for-release-of-fords-letter/,https://www.wnd.com/files/2014/02/chuck_schumer-300x100.jpg,Grey
https://www.zacks.com/stock/news/327591/ford-f-stock-moves-011-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default185.jpg,White
https://www.zacks.com/stock/news/327591/ford-f-stock-moves-011-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default185.jpg,Grey
https://www.msn.com/en-us/autos/classic-cars/once-in-a-lifetime-find-1969-ford-mustang-428-drag-pack-convertible-is-1-of-8/ar-BBOfzqI?li=BBnb4R5,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/BBOfSiG.img?h=630&w=1200&m=6&q=60&o=t&l=f&f=jpg&x=1013&y=717,Grey
https://www.dvidshub.net/video/632161/uss-gerald-r-ford-cvn-78-week-review,https://cdn.dvidshub.net/media/thumbs/frames/video/1810/632161/1000w_q75.jpg,Black
https://www.vox.com/2018/10/11/17961486/christine-ford-brett-kavanaugh-metoo-movement-thank-you-letters,https://cdn.vox-cdn.com/thumbor/88yFjKyHbhrQcRkobrtjuKWKd50=/0x0:4990x3327/1200x800/filters:focal(2675x959:3473x1757)/cdn.vox-cdn.com/uploads/chorus_image/image/61735613/1042093704.jpg.0.jpg,Black
https://www.vox.com/2018/10/11/17961486/christine-ford-brett-kavanaugh-metoo-movement-thank-you-letters,https://cdn.vox-cdn.com/thumbor/88yFjKyHbhrQcRkobrtjuKWKd50=/0x0:4990x3327/1200x800/filters:focal(2675x959:3473x1757)/cdn.vox-cdn.com/uploads/chorus_image/image/61735613/1042093704.jpg.0.jpg,Brown
http://www.newswest9.com/2018/10/12/sewell-ford-announces-new-technology-protect-pregnant-women/,http://www.newswest9.com/resizer/pGYTWdaYCIddQnQdF1_0haqeNH4=/1200x600/arc-anglerfish-arc2-prod-raycom.s3.amazonaws.com/public/BF4Q5BIASBHS7OZZTYSO63ZWOU.JPG,Pink
http://www.newswest9.com/2018/10/12/sewell-ford-announces-new-technology-protect-pregnant-women/,http://www.newswest9.com/resizer/pGYTWdaYCIddQnQdF1_0haqeNH4=/1200x600/arc-anglerfish-arc2-prod-raycom.s3.amazonaws.com/public/BF4Q5BIASBHS7OZZTYSO63ZWOU.JPG,White
http://www.chicagotribune.com/105116225-132.html,http://www.trbimg.com/img-5bacf305/turbine/la-na-pol-ford-opening-statement-video-20180927,Black
http://www.chicagotribune.com/105116225-132.html,http://www.trbimg.com/img-5bacf305/turbine/la-na-pol-ford-opening-statement-video-20180927,Brown
https://www.engadget.com/2018/10/11/ford-will-keep-gt-supercar-from-catching-fire/,https://o.aolcdn.com/images/dims?thumbnail=1200%2C630&quality=80&image_uri=https%3A%2F%2Fo.aolcdn.com%2Fimages%2Fdims%3Fcrop%3D1000%252C666%252C0%252C0%26quality%3D85%26format%3Djpg%26resize%3D1600%252C1066%26image_uri%3Dhttps%253A%252F%252Fmedia-mbst-pub-ue1.s3.amazonaws.com%252Fcreatr-uploaded-images%252F2018-10%252F30c53400-cd78-11e8-bdf9-9da5767efb3f%26client%3Da1acac3e1b3290917d92%26signature%3Da021756c74127c7d3e03057b150e0a548711a2e2&client=amp-blogside-v2&signature=305300a9521024b811a5f5a49d1b81270bfeface,Brown
