articleLink,imageLink,color
http://vestnikkavkaza.net/news/Russian-%E2%80%98commission%E2%80%99-will-investigate-rocket-failure-NASA.html,http://vestnikkavkaza.net/upload2/2018-10-11/15392793835bbf8a17422003.54260187.jpg,Grey
https://www.space.com/42106-empty-space-station-possible-after-soyuz-failure.html,https://img.purch.com/h/1000/aHR0cDovL3d3dy5zcGFjZS5jb20vaW1hZ2VzL2kvMDAwLzA3OS85ODQvb3JpZ2luYWwvbmFzYS1pbnRlcm5hdGlvbmFsLXNwYWNlLXN0YXRpb24uanBn,Black
https://www.space.com/42106-empty-space-station-possible-after-soyuz-failure.html,https://img.purch.com/h/1000/aHR0cDovL3d3dy5zcGFjZS5jb20vaW1hZ2VzL2kvMDAwLzA3OS85ODQvb3JpZ2luYWwvbmFzYS1pbnRlcm5hdGlvbmFsLXNwYWNlLXN0YXRpb24uanBn,White
http://opticxllyaroused.com/2018/10/11/nasa-staff-working-24-7-to-deal-with-hubble-space-telescope.html,https://boygeniusreport.files.wordpress.com/2018/10/1280px-hst-sm4.jpeg,Black
https://www.theverge.com/2018/10/11/17963872/nasa-international-space-station-soyuz-launch-failure,https://cdn.vox-cdn.com/thumbor/Q67gY8F63PiW-1TdmrvrmtxQFQg=/0x64:900x535/fit-in/1200x630/cdn.vox-cdn.com/assets/2109931/429387main_s130e012141_hi.jpeg,Black
https://www.theverge.com/2018/10/11/17963872/nasa-international-space-station-soyuz-launch-failure,https://cdn.vox-cdn.com/thumbor/Q67gY8F63PiW-1TdmrvrmtxQFQg=/0x64:900x535/fit-in/1200x630/cdn.vox-cdn.com/assets/2109931/429387main_s130e012141_hi.jpeg,White
https://www.bizjournals.com/pittsburgh/news/2018/10/11/another-nasa-contract-with-astrobotic-could-mean.html,https://media.bizj.us/view/img/10685925/peregrine3*150xx4687-3522-0-0.jpg,Black
https://www.bizjournals.com/pittsburgh/news/2018/10/11/another-nasa-contract-with-astrobotic-could-mean.html,https://media.bizj.us/view/img/10685925/peregrine3*150xx4687-3522-0-0.jpg,Grey
https://www.msn.com/en-us/news/technology/our-toehold-in-space-is-at-extreme-risk-russias-rocket-failure-leaves-nasa-astronauts-with-no-way-to-get-into-orbit/ar-BBOfuiB,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/BBOfuim.img?h=600&w=799&m=6&q=60&o=f&l=f,Grey
https://blogs.nasa.gov/hurricanes/2018/10/11/luban-north-indian-ocean-2018/,https://blogs.nasa.gov/hurricanes/wp-content/uploads/sites/288/2018/10/Luban-NPP-Thursday-1024x810.jpg,Grey
https://blogs.nasa.gov/hurricanes/2018/10/11/luban-north-indian-ocean-2018/,https://blogs.nasa.gov/hurricanes/wp-content/uploads/sites/288/2018/10/Luban-NPP-Thursday-1024x810.jpg,White
https://www.washingtonpost.com/business/technology/nasa-film-by-rory-kennedy-revisits-her-uncles-challenge/2018/10/11/5fccef56-cd85-11e8-ad0a-0e01efba3cc1_story.html,https://www.washingtonpost.com/resizer/WGjoXfOt1V9__FC8e2tL4_v_Yng=/480x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XH452ZWNQII6RLIKBYA67OR4YE.jpg,Black
