articleLink,phrase
https://ktla.com/2018/10/11/l-a-man-who-contracted-with-nasa-pleads-guilty-to-hacking-womens-online-accounts-threatening-them-to-obtain-nude-photos/,nude photos
https://ktla.com/2018/10/11/l-a-man-who-contracted-with-nasa-pleads-guilty-to-hacking-womens-online-accounts-threatening-them-to-obtain-nude-photos/,cyberstalking scheme
https://ktla.com/2018/10/11/l-a-man-who-contracted-with-nasa-pleads-guilty-to-hacking-womens-online-accounts-threatening-them-to-obtain-nude-photos/,Los Angeles man
https://ktla.com/2018/10/11/l-a-man-who-contracted-with-nasa-pleads-guilty-to-hacking-womens-online-accounts-threatening-them-to-obtain-nude-photos/,NASA contractor
https://www.redsharknews.com/technology/item/5861-nasa-reboots-hubble-into-safe-mode,Hubble trouble
https://www.redsharknews.com/technology/item/5861-nasa-reboots-hubble-into-safe-mode,venerable telescope
https://www.redsharknews.com/technology/item/5861-nasa-reboots-hubble-into-safe-mode,Hubble Space Telescope’s gyros
https://www.redsharknews.com/technology/item/5861-nasa-reboots-hubble-into-safe-mode,stable configuration safe mode
https://www.redsharknews.com/technology/item/5861-nasa-reboots-hubble-into-safe-mode,ground team
https://www.redsharknews.com/technology/item/5861-nasa-reboots-hubble-into-safe-mode,NASA
https://www.redsharknews.com/technology/item/5861-nasa-reboots-hubble-into-safe-mode,issue
https://www.redsharknews.com/technology/item/5861-nasa-reboots-hubble-into-safe-mode,end
https://www.msn.com/en-us/news/technology/rocket-launch-failure-can-spell-disruptions-for-nasas-missions/ar-BBOecMI,Russian counterpart
https://www.msn.com/en-us/news/technology/rocket-launch-failure-can-spell-disruptions-for-nasas-missions/ar-BBOecMI,Russian rocket launch failure
https://www.msn.com/en-us/news/technology/rocket-launch-failure-can-spell-disruptions-for-nasas-missions/ar-BBOecMI,major disruptions
https://www.msn.com/en-us/news/technology/rocket-launch-failure-can-spell-disruptions-for-nasas-missions/ar-BBOecMI,capsule
https://www.msn.com/en-us/news/technology/rocket-launch-failure-can-spell-disruptions-for-nasas-missions/ar-BBOecMI,orbit
https://www.msn.com/en-us/news/technology/rocket-launch-failure-can-spell-disruptions-for-nasas-missions/ar-BBOecMI,American astronaut
https://www.msn.com/en-us/news/technology/rocket-launch-failure-can-spell-disruptions-for-nasas-missions/ar-BBOecMI,safe emergency landing
https://www.msn.com/en-us/news/technology/rocket-launch-failure-can-spell-disruptions-for-nasas-missions/ar-BBOecMI,human space exploration
https://www.msn.com/en-us/news/technology/rocket-launch-failure-can-spell-disruptions-for-nasas-missions/ar-BBOecMI,problem
https://www.eham.net/articles/42056,NASA astronaut Serena Auñón-Chancellor
https://www.eham.net/articles/42056,KG5TMT
https://www.eham.net/articles/42056,casual
https://www.eham.net/articles/42056,time
https://www.eham.net/articles/42056,sorts
https://www.eham.net/articles/42056,helm of NA1SS
https://www.eham.net/articles/42056,International Space Station
https://www.eham.net/articles/42056,random contacts
https://www.eham.net/articles/42056,CQ
https://www.eham.net/articles/42056,America
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,Hubble Space Telescope
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,new knowledge
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,result
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,safe mode
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,NASA
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,status
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,spacecraft
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,universe
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,gyros
http://cybersecuritycaucus.com/2018/10/nasa-desperately-trying-to-rescue-hubble-space-telescope/,reserve
http://aviationweek.com/space/nasa-impact-soyuz-launch-abort-iss-unclear,first-time NASA astronaut Nick Hague
http://aviationweek.com/space/nasa-impact-soyuz-launch-abort-iss-unclear,launch abort
http://aviationweek.com/space/nasa-impact-soyuz-launch-abort-iss-unclear,veteran cosmonaut Alexey Ovchinin
http://aviationweek.com/space/nasa-impact-soyuz-launch-abort-iss-unclear,Soyuz MS
http://aviationweek.com/space/nasa-impact-soyuz-launch-abort-iss-unclear,Russian investigation
http://aviationweek.com/space/nasa-impact-soyuz-launch-abort-iss-unclear,integrity
https://www.usatoday.com/videos/tech/science/2018/10/11/space-station-could-go-crewless-after-soyuz-launch-failure/38127627/,International Space Station
https://www.usatoday.com/videos/tech/science/2018/10/11/space-station-could-go-crewless-after-soyuz-launch-failure/38127627/,aborted launch
https://www.usatoday.com/videos/tech/science/2018/10/11/space-station-could-go-crewless-after-soyuz-launch-failure/38127627/,Soyuz launch failure NASA
https://www.usatoday.com/videos/tech/science/2018/10/11/space-station-could-go-crewless-after-soyuz-launch-failure/38127627/,crew
https://www.usatoday.com/videos/tech/science/2018/10/11/space-station-could-go-crewless-after-soyuz-launch-failure/38127627/,Russian rocket
https://www.usatoday.com/videos/tech/science/2018/10/11/space-station-could-go-crewless-after-soyuz-launch-failure/38127627/,plans
https://www.usatoday.com/videos/tech/science/2018/10/11/space-station-could-go-crewless-after-soyuz-launch-failure/38127627/,astronauts
https://www.chron.com/news/crime/article/Ex-NASA-contractor-pleads-guilty-in-cyberstalking-13300614.php,year-old Richard Bauer of Los Angeles
https://www.chron.com/news/crime/article/Ex-NASA-contractor-pleads-guilty-in-cyberstalking-13300614.php,explicit pictures
https://www.chron.com/news/crime/article/Ex-NASA-contractor-pleads-guilty-in-cyberstalking-13300614.php,AP
https://www.chron.com/news/crime/article/Ex-NASA-contractor-pleads-guilty-in-cyberstalking-13300614.php,federal charges
https://www.chron.com/news/crime/article/Ex-NASA-contractor-pleads-guilty-in-cyberstalking-13300614.php,women
https://www.chron.com/news/crime/article/Ex-NASA-contractor-pleads-guilty-in-cyberstalking-13300614.php,nude photos
https://www.chron.com/news/crime/article/Ex-NASA-contractor-pleads-guilty-in-cyberstalking-13300614.php,NASA contractor
http://234vibesnews.com/2018/10/12/hubble-space-telescope-malfunction-won-t-last-long-nasa-says.html,astronauts
http://234vibesnews.com/2018/10/12/hubble-space-telescope-malfunction-won-t-last-long-nasa-says.html,space shuttle
http://234vibesnews.com/2018/10/12/hubble-space-telescope-malfunction-won-t-last-long-nasa-says.html,closed gyroscope
http://234vibesnews.com/2018/10/12/hubble-space-telescope-malfunction-won-t-last-long-nasa-says.html,signs
http://234vibesnews.com/2018/10/12/hubble-space-telescope-malfunction-won-t-last-long-nasa-says.html,Hubble's life
http://234vibesnews.com/2018/10/12/hubble-space-telescope-malfunction-won-t-last-long-nasa-says.html,astronomy community
http://234vibesnews.com/2018/10/12/hubble-space-telescope-malfunction-won-t-last-long-nasa-says.html,Astronomers
http://uspolitics24.com/2018/10/12/nasa-engineers-working-to-fix-hubble-after-gyroscope-failure.html,objects of scientific
http://uspolitics24.com/2018/10/12/nasa-engineers-working-to-fix-hubble-after-gyroscope-failure.html,space
http://uspolitics24.com/2018/10/12/nasa-engineers-working-to-fix-hubble-after-gyroscope-failure.html,week
http://uspolitics24.com/2018/10/12/nasa-engineers-working-to-fix-hubble-after-gyroscope-failure.html,Hubble telescope
http://uspolitics24.com/2018/10/12/nasa-engineers-working-to-fix-hubble-after-gyroscope-failure.html,safe mode
http://uspolitics24.com/2018/10/12/nasa-engineers-working-to-fix-hubble-after-gyroscope-failure.html,backup gyroscope
http://uspolitics24.com/2018/10/12/nasa-engineers-working-to-fix-hubble-after-gyroscope-failure.html,gyroscopes
http://babescapes.gallery/2018/10/12/nasa-s-hubble-space-telescope-put-in-standby-due-to/,Hubble
http://babescapes.gallery/2018/10/12/nasa-s-hubble-space-telescope-put-in-standby-due-to/,United States space agency
http://babescapes.gallery/2018/10/12/nasa-s-hubble-space-telescope-put-in-standby-due-to/,safe mode
http://babescapes.gallery/2018/10/12/nasa-s-hubble-space-telescope-put-in-standby-due-to/,analyses
http://babescapes.gallery/2018/10/12/nasa-s-hubble-space-telescope-put-in-standby-due-to/,tests
http://babescapes.gallery/2018/10/12/nasa-s-hubble-space-telescope-put-in-standby-due-to/,statement
http://babescapes.gallery/2018/10/12/nasa-s-hubble-space-telescope-put-in-standby-due-to/,Scientists
http://babescapes.gallery/2018/10/12/nasa-s-hubble-space-telescope-put-in-standby-due-to/,options
http://babescapes.gallery/2018/10/12/nasa-s-hubble-space-telescope-put-in-standby-due-to/,gyros
http://www.communitynewspapergroup.com/waverly_newspapers/first-walk-on-the-moon/article_4035dfda-cd63-11e8-898c-7b4ab7287cd6.html,Hearts
http://www.communitynewspapergroup.com/waverly_newspapers/first-walk-on-the-moon/article_4035dfda-cd63-11e8-898c-7b4ab7287cd6.html,lunch time
http://www.communitynewspapergroup.com/waverly_newspapers/first-walk-on-the-moon/article_4035dfda-cd63-11e8-898c-7b4ab7287cd6.html,understanding
http://www.communitynewspapergroup.com/waverly_newspapers/first-walk-on-the-moon/article_4035dfda-cd63-11e8-898c-7b4ab7287cd6.html,husband
http://www.communitynewspapergroup.com/waverly_newspapers/first-walk-on-the-moon/article_4035dfda-cd63-11e8-898c-7b4ab7287cd6.html,card games
http://www.communitynewspapergroup.com/waverly_newspapers/first-walk-on-the-moon/article_4035dfda-cd63-11e8-898c-7b4ab7287cd6.html,life
http://www.communitynewspapergroup.com/waverly_newspapers/first-walk-on-the-moon/article_4035dfda-cd63-11e8-898c-7b4ab7287cd6.html,NASA
http://www.communitynewspapergroup.com/waverly_newspapers/first-walk-on-the-moon/article_4035dfda-cd63-11e8-898c-7b4ab7287cd6.html,Mother
http://www.communitynewspapergroup.com/waverly_newspapers/first-walk-on-the-moon/article_4035dfda-cd63-11e8-898c-7b4ab7287cd6.html,look
http://fairydetox.org/2018/10/11/iss-crew-in-good-condition-after-failed-space-launch.html,Russian cosmonaut Alexey
http://fairydetox.org/2018/10/11/iss-crew-in-good-condition-after-failed-space-launch.html,Russian booster rocket
http://fairydetox.org/2018/10/11/iss-crew-in-good-condition-after-failed-space-launch.html,orbit
http://fairydetox.org/2018/10/11/iss-crew-in-good-condition-after-failed-space-launch.html,American astronaut Nick Hague
http://fairydetox.org/2018/10/11/iss-crew-in-good-condition-after-failed-space-launch.html,emergency landing
http://fairydetox.org/2018/10/11/iss-crew-in-good-condition-after-failed-space-launch.html,International Space Station
http://fairydetox.org/2018/10/11/iss-crew-in-good-condition-after-failed-space-launch.html,launch
http://fairydetox.org/2018/10/11/iss-crew-in-good-condition-after-failed-space-launch.html,NASA
https://www.duluthnewstribune.com/news/world/4512211-american-russian-alive-after-soyuz-rocket-headed-space-station-fails-launch,capsule
https://www.duluthnewstribune.com/news/world/4512211-american-russian-alive-after-soyuz-rocket-headed-space-station-fails-launch,emotional reunion
https://www.duluthnewstribune.com/news/world/4512211-american-russian-alive-after-soyuz-rocket-headed-space-station-fails-launch,launch site
https://www.duluthnewstribune.com/news/world/4512211-american-russian-alive-after-soyuz-rocket-headed-space-station-fails-launch,surface
https://www.duluthnewstribune.com/news/world/4512211-american-russian-alive-after-soyuz-rocket-headed-space-station-fails-launch,rescue teams
https://www.duluthnewstribune.com/news/world/4512211-american-russian-alive-after-soyuz-rocket-headed-space-station-fails-launch,apparent injuries
https://www.duluthnewstribune.com/news/world/4512211-american-russian-alive-after-soyuz-rocket-headed-space-station-fails-launch,families
https://www.duluthnewstribune.com/news/world/4512211-american-russian-alive-after-soyuz-rocket-headed-space-station-fails-launch,miles
https://www.duluthnewstribune.com/news/world/4512211-american-russian-alive-after-soyuz-rocket-headed-space-station-fails-launch,NASA
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,powerful rocket
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,rocket program's goal
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,American astronauts
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,Space Launch System
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,years
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,moon
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,SLS
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,world's
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,people
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,Mars
https://www.businessinsider.com/nasa-boeing-space-launch-system-audit-reveals-delays-cost-2018-10,time
https://www.jpl.nasa.gov/video/details.php?id=1550,collaboration
https://www.jpl.nasa.gov/video/details.php?id=1550,NASA's Jet Propulsion Laboratory
https://www.jpl.nasa.gov/video/details.php?id=1550,reality software
https://www.jpl.nasa.gov/video/details.php?id=1550,Microsoft
https://www.jpl.nasa.gov/video/details.php?id=1550,scientists
https://www.jpl.nasa.gov/video/details.php?id=1550,engineers
https://www.jpl.nasa.gov/video/details.php?id=1550,OnSight
https://medcitynews.com/2018/10/nasa-clinical-decision-support-space/,piloting Wolters Kluwer’s UpToDate solution
https://medcitynews.com/2018/10/nasa-clinical-decision-support-space/,clinical decision support tool
https://medcitynews.com/2018/10/nasa-clinical-decision-support-space/,board
https://medcitynews.com/2018/10/nasa-clinical-decision-support-space/,International Space Station
https://medcitynews.com/2018/10/nasa-clinical-decision-support-space/,NASA
https://medcitynews.com/2018/10/nasa-clinical-decision-support-space/,final frontier
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,NASA spokesperson Brandi Dean
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,live television commentary
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,landing site
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,good condition
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,rescue team
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,crewmembers
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,EDT
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,Soyuz capsule
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,search
http://iphonefresh.com/2018/10/11/heres-what-todays-soyuz-launch-failure-means-for-space.html,astronauts
https://www.redding.com/story/news/nation-now/2018/10/11/nasa-crew-great-shape-following-emergency-landing/1601859002/,rocket
https://www.redding.com/story/news/nation-now/2018/10/11/nasa-crew-great-shape-following-emergency-landing/1601859002/,International Space Station
https://www.redding.com/story/news/nation-now/2018/10/11/nasa-crew-great-shape-following-emergency-landing/1601859002/,Russian astronaut
https://www.redding.com/story/news/nation-now/2018/10/11/nasa-crew-great-shape-following-emergency-landing/1601859002/,way
https://www.redding.com/story/news/nation-now/2018/10/11/nasa-crew-great-shape-following-emergency-landing/1601859002/,great shape
https://www.redding.com/story/news/nation-now/2018/10/11/nasa-crew-great-shape-following-emergency-landing/1601859002/,emergency landing
https://www.redding.com/story/news/nation-now/2018/10/11/nasa-crew-great-shape-following-emergency-landing/1601859002/,malfunction
https://www.redding.com/story/news/nation-now/2018/10/11/nasa-crew-great-shape-following-emergency-landing/1601859002/,place
https://www.redding.com/story/news/nation-now/2018/10/11/nasa-crew-great-shape-following-emergency-landing/1601859002/,investigation
http://spacecoastdaily.com/2018/10/nasa-astronaut-nick-hague-russian-cosmonaut-alexey-ovchinin-in-good-condition-after-booster-failure/,NASA
http://spacecoastdaily.com/2018/10/nasa-astronaut-nick-hague-russian-cosmonaut-alexey-ovchinin-in-good-condition-after-booster-failure/,Russian cosmonaut Alexey Ovchinin
http://spacecoastdaily.com/2018/10/nasa-astronaut-nick-hague-russian-cosmonaut-alexey-ovchinin-in-good-condition-after-booster-failure/,American astronaut Nick Hague
http://spacecoastdaily.com/2018/10/nasa-astronaut-nick-hague-russian-cosmonaut-alexey-ovchinin-in-good-condition-after-booster-failure/,Earth
http://spacecoastdaily.com/2018/10/nasa-astronaut-nick-hague-russian-cosmonaut-alexey-ovchinin-in-good-condition-after-booster-failure/,rocket
http://spacecoastdaily.com/2018/10/nasa-astronaut-nick-hague-russian-cosmonaut-alexey-ovchinin-in-good-condition-after-booster-failure/,VIDEO
http://spacecoastdaily.com/2018/10/nasa-astronaut-nick-hague-russian-cosmonaut-alexey-ovchinin-in-good-condition-after-booster-failure/,booster failure
https://www.yahoo.com/news/good-news-buried-thursday-apos-165236948.html,things
https://www.yahoo.com/news/good-news-buried-thursday-apos-165236948.html,rookie NASA astronaut Tyler
https://www.yahoo.com/news/good-news-buried-thursday-apos-165236948.html,veteran Russian cosmonaut Alexey Ovchinin
https://www.yahoo.com/news/good-news-buried-thursday-apos-165236948.html,Hague
https://www.yahoo.com/news/good-news-buried-thursday-apos-165236948.html,Nick
https://www.yahoo.com/news/good-news-buried-thursday-apos-165236948.html,low-Earth orbit
https://www.yahoo.com/news/good-news-buried-thursday-apos-165236948.html,month
https://www.yahoo.com/news/good-news-buried-thursday-apos-165236948.html,rocket
https://www.yahoo.com/news/good-news-buried-thursday-apos-165236948.html,master class
https://www.businessinsider.com/russian-soyuz-rocket-emergency-astronaut-crew-safe-space-station-plan-2018-10,launch failure
https://www.businessinsider.com/russian-soyuz-rocket-emergency-astronaut-crew-safe-space-station-plan-2018-10,harrowing mid-flight failure
https://www.businessinsider.com/russian-soyuz-rocket-emergency-astronaut-crew-safe-space-station-plan-2018-10,space shuttle
https://www.businessinsider.com/russian-soyuz-rocket-emergency-astronaut-crew-safe-space-station-plan-2018-10,Russian Soyuz rocket
https://www.businessinsider.com/russian-soyuz-rocket-emergency-astronaut-crew-safe-space-station-plan-2018-10,cosmonaut
https://www.businessinsider.com/russian-soyuz-rocket-emergency-astronaut-crew-safe-space-station-plan-2018-10,astronaut
https://www.businessinsider.com/russian-soyuz-rocket-emergency-astronaut-crew-safe-space-station-plan-2018-10,morning
https://www.businessinsider.com/russian-soyuz-rocket-emergency-astronaut-crew-safe-space-station-plan-2018-10,human access
https://blogs.nasa.gov/earthexpeditions/2018/10/11/students-traverse-land-air-and-water-in-canada-with-nasas-above/,Northwest Territories
https://blogs.nasa.gov/earthexpeditions/2018/10/11/students-traverse-land-air-and-water-in-canada-with-nasas-above/,beautiful town
https://blogs.nasa.gov/earthexpeditions/2018/10/11/students-traverse-land-air-and-water-in-canada-with-nasas-above/,Sahtu Region
https://blogs.nasa.gov/earthexpeditions/2018/10/11/students-traverse-land-air-and-water-in-canada-with-nasas-above/,Great Bear Lake
https://blogs.nasa.gov/earthexpeditions/2018/10/11/students-traverse-land-air-and-water-in-canada-with-nasas-above/,Yellowknife
https://blogs.nasa.gov/earthexpeditions/2018/10/11/students-traverse-land-air-and-water-in-canada-with-nasas-above/,study environmental
https://blogs.nasa.gov/earthexpeditions/2018/10/11/students-traverse-land-air-and-water-in-canada-with-nasas-above/,Canada
https://blogs.nasa.gov/earthexpeditions/2018/10/11/students-traverse-land-air-and-water-in-canada-with-nasas-above/,Joanne Speakman
https://thewesterner.blogspot.com/2018/10/is-nasa-planning-to-geoengineer.html,solution
https://thewesterner.blogspot.com/2018/10/is-nasa-planning-to-geoengineer.html,topic
https://thewesterner.blogspot.com/2018/10/is-nasa-planning-to-geoengineer.html,science-based clickbait
https://thewesterner.blogspot.com/2018/10/is-nasa-planning-to-geoengineer.html,Yellowstone’s eruptive potential
https://thewesterner.blogspot.com/2018/10/is-nasa-planning-to-geoengineer.html,realm
https://thewesterner.blogspot.com/2018/10/is-nasa-planning-to-geoengineer.html,page views
https://thewesterner.blogspot.com/2018/10/is-nasa-planning-to-geoengineer.html,urgent need
https://thewesterner.blogspot.com/2018/10/is-nasa-planning-to-geoengineer.html,theoretical NASA paper
https://boingboing.net/2018/10/11/video-fifty-years-ago-today-w.html,Apollo crew
https://boingboing.net/2018/10/11/video-fifty-years-ago-today-w.html,following objectives
https://boingboing.net/2018/10/11/video-fifty-years-ago-today-w.html,spaceways
https://boingboing.net/2018/10/11/video-fifty-years-ago-today-w.html,moon
https://boingboing.net/2018/10/11/video-fifty-years-ago-today-w.html,NASA
https://boingboing.net/2018/10/11/video-fifty-years-ago-today-w.html,mission
https://www.enn.com/articles/55739-nasa-finds-wind-shear-weakening-tropical-storm-nadine,Wind shear
https://www.enn.com/articles/55739-nasa-finds-wind-shear-weakening-tropical-storm-nadine,Tropical Storm Nadine
https://www.enn.com/articles/55739-nasa-finds-wind-shear-weakening-tropical-storm-nadine,image of Nadine
https://www.enn.com/articles/55739-nasa-finds-wind-shear-weakening-tropical-storm-nadine,adversary of tropical cyclones
https://www.enn.com/articles/55739-nasa-finds-wind-shear-weakening-tropical-storm-nadine,NASA-NOAA’s Suomi NPP satellite
https://www.enn.com/articles/55739-nasa-finds-wind-shear-weakening-tropical-storm-nadine,Eastern Atlantic Ocean
https://spectrum.ieee.org/tech-talk/aerospace/space-flight/getting-back-to-the-space-station,station
https://spectrum.ieee.org/tech-talk/aerospace/space-flight/getting-back-to-the-space-station,operations integration manager
https://spectrum.ieee.org/tech-talk/aerospace/space-flight/getting-back-to-the-space-station,NASA's Kenny Todd
https://spectrum.ieee.org/tech-talk/aerospace/space-flight/getting-back-to-the-space-station,press conference
https://spectrum.ieee.org/tech-talk/aerospace/space-flight/getting-back-to-the-space-station,crew
https://spectrum.ieee.org/tech-talk/aerospace/space-flight/getting-back-to-the-space-station,McDowell
http://thefucomics.com/2018/10/soyuz-rocket-failure-what-went-wrong-and-what-happens-next/,Soyuz capsule
http://thefucomics.com/2018/10/soyuz-rocket-failure-what-went-wrong-and-what-happens-next/,Twitter
http://thefucomics.com/2018/10/soyuz-rocket-failure-what-went-wrong-and-what-happens-next/,ballistic re-entry
http://thefucomics.com/2018/10/soyuz-rocket-failure-what-went-wrong-and-what-happens-next/,crew
http://thefucomics.com/2018/10/soyuz-rocket-failure-what-went-wrong-and-what-happens-next/,liftoff
http://thefucomics.com/2018/10/soyuz-rocket-failure-what-went-wrong-and-what-happens-next/,NASA officials
http://thefucomics.com/2018/10/soyuz-rocket-failure-what-went-wrong-and-what-happens-next/,good condition
http://thefucomics.com/2018/10/soyuz-rocket-failure-what-went-wrong-and-what-happens-next/,American space agency
http://thefucomics.com/2018/10/soyuz-rocket-failure-what-went-wrong-and-what-happens-next/,wrong minutes
https://www.al.com/news/huntsville/index.ssf/2018/10/10_things_we_learned_about_nas.html,NASA bills SLS
https://www.al.com/news/huntsville/index.ssf/2018/10/10_things_we_learned_about_nas.html,great rocket
https://www.al.com/news/huntsville/index.ssf/2018/10/10_things_we_learned_about_nas.html,space agency's efforts
https://www.al.com/news/huntsville/index.ssf/2018/10/10_things_we_learned_about_nas.html,giant new Space Launch System
https://www.al.com/news/huntsville/index.ssf/2018/10/10_things_we_learned_about_nas.html,America's
https://www.al.com/news/huntsville/index.ssf/2018/10/10_things_we_learned_about_nas.html,page audit
https://www.al.com/news/huntsville/index.ssf/2018/10/10_things_we_learned_about_nas.html,federal auditors
https://www.al.com/news/huntsville/index.ssf/2018/10/10_things_we_learned_about_nas.html,tabs
https://www.al.com/news/huntsville/index.ssf/2018/10/10_things_we_learned_about_nas.html,rave review
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,Man
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,Spotlight
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,Mark Felt
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,face
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,Molly’s Game
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,Brain d’Arcy James
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,White House
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,Netflix
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,Reasons
http://www.awardsdaily.com/2018/10/11/interview-brian-darcy-says-working-on-first-man-with-damien-chazelle-was-a-crash-course-in-all-things-nasa/,lot
https://www.bloomberg.com/news/articles/2018-10-11/soyuz-rocket-failure-could-delay-u-s-space-program,NASA astronaut Tyler
https://www.bloomberg.com/news/articles/2018-10-11/soyuz-rocket-failure-could-delay-u-s-space-program,Hague
https://www.bloomberg.com/news/articles/2018-10-11/soyuz-rocket-failure-could-delay-u-s-space-program,Nick
https://www.bloomberg.com/news/articles/2018-10-11/soyuz-rocket-failure-could-delay-u-s-space-program,Soyuz capsule
https://www.bloomberg.com/news/articles/2018-10-11/soyuz-rocket-failure-could-delay-u-s-space-program,Russian cosmonaut Alexey Ovchinin
https://www.bloomberg.com/news/articles/2018-10-11/soyuz-rocket-failure-could-delay-u-s-space-program,flight
https://www.bloomberg.com/news/articles/2018-10-11/soyuz-rocket-failure-could-delay-u-s-space-program,current ISS crew
https://www.bloomberg.com/news/articles/2018-10-11/soyuz-rocket-failure-could-delay-u-s-space-program,commission
https://www.bloomberg.com/news/articles/2018-10-11/soyuz-rocket-failure-could-delay-u-s-space-program,minute
https://www.newsoneplace.com/3383881809/space-stories-features-soyuz-astronaut-scientists-filmmakers,Russian Soyuz rocket
https://www.newsoneplace.com/3383881809/space-stories-features-soyuz-astronaut-scientists-filmmakers,GMT
https://www.newsoneplace.com/3383881809/space-stories-features-soyuz-astronaut-scientists-filmmakers,Soyuz rocket failure - CNET CNET News
https://www.newsoneplace.com/3383881809/space-stories-features-soyuz-astronaut-scientists-filmmakers,Russian cosmonaut
https://www.newsoneplace.com/3383881809/space-stories-features-soyuz-astronaut-scientists-filmmakers,emergency landing
https://www.newsoneplace.com/3383881809/space-stories-features-soyuz-astronaut-scientists-filmmakers,NASA astronaut
https://www.newsoneplace.com/3383881809/space-stories-features-soyuz-astronaut-scientists-filmmakers,board
https://www.newsoneplace.com/3383881809/space-stories-features-soyuz-astronaut-scientists-filmmakers,Mirror
https://phys.org/news/2018-10-nasa-powerful-hurricane-sergio-temperature_1.html,AIRS instrument
https://phys.org/news/2018-10-nasa-powerful-hurricane-sergio-temperature_1.html,NASA's Aqua satellite
https://phys.org/news/2018-10-nasa-powerful-hurricane-sergio-temperature_1.html,Hurricane Sergio
https://phys.org/news/2018-10-nasa-powerful-hurricane-sergio-temperature_1.html,UTC
https://phys.org/news/2018-10-nasa-powerful-hurricane-sergio-temperature_1.html,infrared light
https://phys.org/news/2018-10-nasa-powerful-hurricane-sergio-temperature_1.html,strongest storms
https://phys.org/news/2018-10-nasa-powerful-hurricane-sergio-temperature_1.html,EDT
https://phys.org/news/2018-10-nasa-tropical-cyclone-titli-landfall.html,NASA Worldview
