articleLink,imageLink,color
https://cleantechnica.com/2018/10/11/cnbc-chats-the-tesla-effect-oil-stocks-video/,https://cleantechnica.com/files/2018/10/cnbc-chats-the-tesla-effect-oil-480x350.jpg,Grey
https://autoweek.com/buyers-guide/tesla/model-s/2015,https://autoweek.com/sites/default/files/styles/gen-738-415/public/2014_tesla_model-s_sedan_p85_fq_oem_2_1280_0.jpg?itok=vAKC2ML6,White
https://www.msn.com/en-us/finance/companies/elon-musk-james-murdoch-is-not-top-candidate-for-tesla-chairman/ar-BBOfEtI,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/BBOfBnx.img?h=630&w=1200&m=6&q=60&o=t&l=f&f=jpg,Black
http://cybersecuritycaucus.com/2018/10/rupert-murdochs-son-james-reportedly-top-contender-for/,https://resources.stuff.co.nz/content/dam/images/1/s/3/0/6/p/image.related.StuffLandscapeSixteenByNine.620x350.1s2lhb.png/1538937314539.jpg,Black
http://cybersecuritycaucus.com/2018/10/rupert-murdochs-son-james-reportedly-top-contender-for/,https://resources.stuff.co.nz/content/dam/images/1/s/3/0/6/p/image.related.StuffLandscapeSixteenByNine.620x350.1s2lhb.png/1538937314539.jpg,White
http://cybersecuritycaucus.com/2018/10/rupert-murdochs-son-james-reportedly-top-contender-for/,https://resources.stuff.co.nz/content/dam/images/1/s/3/0/6/p/image.related.StuffLandscapeSixteenByNine.620x350.1s2lhb.png/1538937314539.jpg,Grey
http://currenthollywood.com/2018/10/tesla-james-murdoch-firming-as-chairman-candidate/,https://cleantechnica.com/files/2018/10/Tesla-Model-3-Kyles-Boys.jpg,Grey
http://currenthollywood.com/2018/10/tesla-james-murdoch-firming-as-chairman-candidate/,https://cleantechnica.com/files/2018/10/Tesla-Model-3-Kyles-Boys.jpg,Black
http://currenthollywood.com/2018/10/tesla-james-murdoch-firming-as-chairman-candidate/,https://cleantechnica.com/files/2018/10/Tesla-Model-3-Kyles-Boys.jpg,White
https://seekingalpha.com/article/4211181-teslas-important-vehicle,https://static.seekingalpha.com/uploads/2018/10/11/saupload_fO5lzNQ_FwF27Ueiutk1JSFK-nVUCcx1njB7L-v4gxFZYMiaG_BVTe9d7_Ehm2CxQJ8aXwjm61X3UTkQ3OJiXRbMhV5wMJYsqmdZEjmcL-tSIKOSfg0OUPbC4Bjiw1PJgS2D4meF.png,Black
https://seekingalpha.com/article/4211181-teslas-important-vehicle,https://static.seekingalpha.com/uploads/2018/10/11/saupload_fO5lzNQ_FwF27Ueiutk1JSFK-nVUCcx1njB7L-v4gxFZYMiaG_BVTe9d7_Ehm2CxQJ8aXwjm61X3UTkQ3OJiXRbMhV5wMJYsqmdZEjmcL-tSIKOSfg0OUPbC4Bjiw1PJgS2D4meF.png,Grey
https://seekingalpha.com/article/4211181-teslas-important-vehicle,https://static.seekingalpha.com/uploads/2018/10/11/saupload_fO5lzNQ_FwF27Ueiutk1JSFK-nVUCcx1njB7L-v4gxFZYMiaG_BVTe9d7_Ehm2CxQJ8aXwjm61X3UTkQ3OJiXRbMhV5wMJYsqmdZEjmcL-tSIKOSfg0OUPbC4Bjiw1PJgS2D4meF.png,White
https://finance.yahoo.com/news/big-shorts-dig-tesla-152603263.html,https://s.yimg.com/ny/api/res/1.2/lnvXIgsaUpJAS7UsN4R1Rg--~A/YXBwaWQ9aGlnaGxhbmRlcjtzbT0xO3c9NjAwO2g9NDAwO2lsPXBsYW5l/https://cdn2.benzinga.com/files/imagecache/600x400xUP/images/story/2012/tesla_12.jpg,Grey
https://finance.yahoo.com/news/big-shorts-dig-tesla-152603263.html,https://s.yimg.com/ny/api/res/1.2/lnvXIgsaUpJAS7UsN4R1Rg--~A/YXBwaWQ9aGlnaGxhbmRlcjtzbT0xO3c9NjAwO2g9NDAwO2lsPXBsYW5l/https://cdn2.benzinga.com/files/imagecache/600x400xUP/images/story/2012/tesla_12.jpg,Black
https://hypebeast.com/?post=4388646,https://image-cdn.hypb.st/https%3A//hypebeast.com/image/2018/10/tesla-mercedes-benz-outsell-numbers-usa-summer-2018-0-1.jpg?q=75&w=800&cbr=1&fit=max,Grey
https://hypebeast.com/?post=4388646,https://image-cdn.hypb.st/https%3A//hypebeast.com/image/2018/10/tesla-mercedes-benz-outsell-numbers-usa-summer-2018-0-1.jpg?q=75&w=800&cbr=1&fit=max,Black
https://www.teslarati.com/tesla-unlocks-full-battery-capacity-free-supercharging-hurricane-michael/,https://www.teslarati.com/wp-content/uploads/2018/10/bowling-green-supercharger-model-s-rain-e1539275587530.jpg,Grey
https://www.teslarati.com/tesla-unlocks-full-battery-capacity-free-supercharging-hurricane-michael/,https://www.teslarati.com/wp-content/uploads/2018/10/bowling-green-supercharger-model-s-rain-e1539275587530.jpg,Black
https://www.teslarati.com/tesla-unlocks-full-battery-capacity-free-supercharging-hurricane-michael/,https://www.teslarati.com/wp-content/uploads/2018/10/bowling-green-supercharger-model-s-rain-e1539275587530.jpg,White
http://www.autonews.com/article/20181011/OEM02/181019854/musk-tesla-board-sec-settlement,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20181011/OEM02/181019854/AR/0/AR-181019854.jpg&MaxH=370,Black
http://www.autonews.com/article/20181011/OEM02/181019854/musk-tesla-board-sec-settlement,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20181011/OEM02/181019854/AR/0/AR-181019854.jpg&MaxH=370,White
https://www.yahoo.com/news/ft-says-murdoch-line-tesla-chair-musk-reply-003803266--sector.html,https://s.yimg.com/uu/api/res/1.2/kfyDNQBnFJc5s0WA4Ib1GA--~B/aD0zMDE7dz00NTA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en_us/News/Reuters/2018-10-11T045838Z_2_LYNXNPEE991LD_RTROPTP_2_BRITAIN-MURDOCH-MARRIAGE.JPG,Grey
https://www.yahoo.com/news/ft-says-murdoch-line-tesla-chair-musk-reply-003803266--sector.html,https://s.yimg.com/uu/api/res/1.2/kfyDNQBnFJc5s0WA4Ib1GA--~B/aD0zMDE7dz00NTA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en_us/News/Reuters/2018-10-11T045838Z_2_LYNXNPEE991LD_RTROPTP_2_BRITAIN-MURDOCH-MARRIAGE.JPG,Black
https://www.thecarconnection.com/news/1119287_2019-chevy-silverado-mpg-porsches-steering-wheel-commitment-tesla-vs-nhtsa-whats-new-the-car-connection,https://images.hgmsites.net/lrg/chevrolet-silverado-1500_100672720_l.jpg,Brown
https://www.thecarconnection.com/news/1119287_2019-chevy-silverado-mpg-porsches-steering-wheel-commitment-tesla-vs-nhtsa-whats-new-the-car-connection,https://images.hgmsites.net/lrg/chevrolet-silverado-1500_100672720_l.jpg,Yellow
https://www.treehugger.com/cars/why-i-stopped-writing-about-tesla-and-why-i-might-start-again.html,https://media.treehugger.com/assets/images/2018/10/tesla-model-3.jpg.860x0_q70_crop-scale.jpg,Brown
